1.571308,10.568292,2.372127,9.826698,10.379719,4.272479,4.353493,10.298088,9.170622,1.398592,10.411300,0.010896,10.248413,2.136551,12.003719,
1.601252,10.569011,2.402162,9.854274,10.351077,4.294236,4.383522,10.327906,9.192829,1.410300,10.433192,-0.013474,10.221466,2.107541,12.028466,
1.631299,10.565261,2.427323,9.877194,10.329118,4.310811,4.408713,10.357620,9.218213,1.412871,10.449970,-0.034578,10.197950,2.083389,12.050126,
1.659672,10.557821,2.450359,9.898157,10.309615,4.322984,4.429160,10.387079,9.244479,1.405049,10.462929,-0.050603,10.175831,2.058671,12.074247,
1.672954,10.558588,2.471677,9.917621,10.289542,4.334553,4.449373,10.416151,9.268872,1.388852,10.475309,-0.066594,10.153739,2.034308,12.095595,
1.681188,10.558548,2.494859,9.935620,10.276212,4.342728,4.466472,10.444863,9.293993,1.370084,10.484626,-0.082866,10.133742,2.012875,12.114951,
1.684446,10.567640,2.519379,9.954835,10.259433,4.352122,4.485121,10.471975,9.312097,1.347796,10.496071,-0.098207,10.112895,1.990068,12.130264,
1.686019,10.582839,2.545598,9.973852,10.239996,4.361636,4.503786,10.496534,9.320360,1.323175,10.507807,-0.106397,10.093302,1.965721,12.145245,
1.689671,10.594033,2.568976,9.992249,10.222795,4.371279,4.522421,10.521042,9.331561,1.302545,10.519897,-0.114538,10.074742,1.941559,12.159808,
1.693118,10.606833,2.593848,10.011801,10.204944,4.381718,4.542259,10.543262,9.340673,1.281265,10.533268,-0.125071,10.055245,1.916640,12.173069,
1.692897,10.616620,2.617204,10.030599,10.188305,4.392918,4.563884,10.567067,9.352766,1.266082,10.547137,-0.136207,10.036976,1.895021,12.182003,
1.688457,10.629627,2.639111,10.048416,10.169810,4.403592,4.583921,10.590073,9.360180,1.247314,10.560659,-0.145898,10.019451,1.873064,12.190206,
1.676254,10.641262,2.661645,10.066126,10.152777,4.414923,4.603930,10.613533,9.368131,1.226274,10.574945,-0.157005,10.000835,1.851059,12.196625,
1.659548,10.655861,2.685033,10.083229,10.132020,4.425387,4.624207,10.634888,9.372012,1.206455,10.588344,-0.165131,9.984239,1.829428,12.202647,
1.641400,10.665357,2.707244,10.099483,10.115719,4.435901,4.643312,10.656429,9.378461,1.187084,10.602071,-0.170965,9.968858,1.806880,12.209564,
1.621539,10.678386,2.730036,10.115832,10.100560,4.446881,4.663031,10.675283,9.379795,1.165282,10.617102,-0.177377,9.953430,1.783556,12.213363,
1.601176,10.693980,2.753069,10.131443,10.089526,4.458155,4.680714,10.691698,9.377443,1.142146,10.632933,-0.186400,9.939097,1.759759,12.215101,
1.587478,10.706492,2.777188,10.146096,10.090096,4.469541,4.698524,10.708455,9.376522,1.124293,10.648633,-0.192496,9.928084,1.737308,12.213960,
1.576156,10.719021,2.800182,10.158510,10.093087,4.480404,4.715514,10.724734,9.374447,1.107317,10.662866,-0.191976,9.920614,1.715310,12.214261,
1.564490,10.732438,2.822255,10.170212,10.101313,4.492224,4.731696,10.740418,9.370735,1.088358,10.678123,-0.192156,9.913523,1.693605,12.212361,
1.549631,10.744509,2.844219,10.181833,10.111432,4.504083,4.747844,10.755970,9.367596,1.071069,10.694633,-0.195181,9.906076,1.672800,12.205992,
1.532632,10.754330,2.867680,10.192166,10.123587,4.515142,4.764889,10.771319,9.365928,1.057738,10.710125,-0.192994,9.902046,1.651938,12.201979,
1.515052,10.763215,2.889530,10.201496,10.138650,4.525739,4.781617,10.785438,9.364311,1.043151,10.724844,-0.188432,9.899263,1.630872,12.199104,
1.496715,10.771823,2.910785,10.210809,10.154528,4.535843,4.794554,10.796743,9.362287,1.028510,10.739092,-0.190028,9.896393,1.609391,12.194981,
1.478199,10.781536,2.931857,10.219477,10.172735,4.545247,4.806683,10.805919,9.358488,1.013737,10.752972,-0.191706,9.894613,1.587530,12.190408,
1.456658,10.791880,2.952826,10.228130,10.188483,4.554337,4.815593,10.811883,9.353575,0.996985,10.766623,-0.200127,9.891059,1.566190,12.181545,
1.434118,10.805078,2.971560,10.236151,10.199186,4.562178,4.821888,10.812927,9.344983,0.978723,10.776379,-0.206284,9.888821,1.544819,12.174625,
1.408068,10.819561,2.989647,10.243525,10.207407,4.568719,4.826656,10.810772,9.334702,0.960401,10.783470,-0.211326,9.888126,1.523525,12.168771,
1.381049,10.831782,3.006943,10.250197,10.215715,4.574230,4.830330,10.808365,9.326029,0.942735,10.789274,-0.214166,9.887625,1.502731,12.163957,
1.353833,10.838429,3.022884,10.255768,10.228008,4.581763,4.836595,10.810336,9.321937,0.929640,10.797705,-0.212286,9.889216,1.482211,12.159677,
1.327313,10.843266,3.038806,10.260887,10.243801,4.590020,4.844937,10.813239,9.319075,0.919391,10.807343,-0.208284,9.892293,1.462457,12.154115,
1.301661,10.843428,3.053848,10.265744,10.250496,4.591944,4.850676,10.813317,9.319959,0.908614,10.810939,-0.207788,9.894883,1.438800,12.158595,
1.274458,10.841636,3.067142,10.270205,10.254056,4.593893,4.856822,10.813308,9.322514,0.898618,10.813869,-0.205666,9.897946,1.415346,12.164258,
1.249133,10.838261,3.079401,10.274392,10.259688,4.595810,4.861974,10.812179,9.326210,0.888739,10.816626,-0.205028,9.901629,1.392911,12.166482,
1.225615,10.836388,3.088694,10.277818,10.269181,4.599465,4.866818,10.812780,9.328443,0.878530,10.822257,-0.202182,9.905489,1.372255,12.165450,
1.203388,10.836999,3.098280,10.280860,10.270541,4.605107,4.872410,10.813642,9.328729,0.871416,10.829664,-0.198819,9.909056,1.354671,12.162357,
1.176130,10.835657,3.110032,10.283522,10.278459,4.613238,4.879632,10.816548,9.330695,0.869125,10.840436,-0.194052,9.914041,1.337819,12.157600,
1.150613,10.832239,3.123981,10.285627,10.290037,4.623574,4.887908,10.820246,9.334324,0.867073,10.853210,-0.187448,9.919140,1.322466,12.149801,
1.124055,10.827674,3.139887,10.287501,10.305141,4.633482,4.895729,10.823414,9.338980,0.868899,10.865725,-0.180595,9.926540,1.307689,12.139788,
1.095838,10.824075,3.154314,10.288985,10.315946,4.641491,4.902834,10.825021,9.342906,0.870845,10.876067,-0.174038,9.932453,1.294676,12.129810,
1.067433,10.820198,3.169173,10.290317,10.328102,4.651542,4.910143,10.827120,9.347189,0.874211,10.888002,-0.169211,9.938051,1.282194,12.118443,
1.042002,10.817177,3.181308,10.291500,10.340592,4.662841,4.915345,10.829695,9.350328,0.875434,10.900555,-0.166545,9.942797,1.270345,12.105609,
1.017927,10.811768,3.195442,10.292888,10.356842,4.676892,4.921627,10.834153,9.355673,0.879525,10.915410,-0.163794,9.949088,1.258546,12.089705,
0.997963,10.807346,3.209369,10.293926,10.371387,4.690001,4.929059,10.837101,9.360246,0.885785,10.928355,-0.159730,9.957123,1.245962,12.074622,
0.977349,10.801921,3.221988,10.294913,10.383596,4.700935,4.937142,10.837534,9.365963,0.891668,10.938392,-0.153954,9.964697,1.232089,12.063356,
0.952911,10.796979,3.232800,10.295790,10.389456,4.706734,4.949243,10.836510,9.371378,0.897407,10.943232,-0.140718,9.970384,1.217341,12.060181,
0.926030,10.791943,3.238339,10.296483,10.394635,4.709690,4.957303,10.832259,9.377323,0.902127,10.945297,-0.130665,9.973785,1.202687,12.057036,
0.894758,10.784965,3.241251,10.296136,10.388266,4.703639,4.957723,10.819268,9.387228,0.910414,10.937609,-0.128687,9.974029,1.190293,12.057679,
0.865728,10.778517,3.240570,10.295972,10.383705,4.697212,4.955250,10.805679,9.397008,0.917708,10.929660,-0.129225,9.973905,1.178197,12.056186,
0.837309,10.771593,3.237223,10.295903,10.381413,4.691958,4.952229,10.793015,9.407540,0.923113,10.923248,-0.130559,9.972421,1.166385,12.054159,
0.807072,10.764822,3.234798,10.295684,10.376544,4.687136,4.948877,10.780605,9.418088,0.929419,10.917269,-0.132375,9.969975,1.155900,12.050620,
0.776841,10.757966,3.233398,10.295719,10.370906,4.681630,4.944571,10.767539,9.428561,0.937530,10.910606,-0.136299,9.967641,1.146133,12.046530,
0.747682,10.750436,3.231426,10.295066,10.365630,4.675427,4.937257,10.753108,9.440011,0.946347,10.902827,-0.148553,9.965519,1.136050,12.041205,
0.724806,10.742159,3.229677,10.294565,10.365853,4.671558,4.930955,10.739581,9.452218,0.953647,10.897481,-0.162355,9.963827,1.126748,12.030735,
0.707265,10.733872,3.228392,10.293819,10.371838,4.670980,4.926625,10.728919,9.464877,0.960101,10.895604,-0.175569,9.961727,1.117975,12.017582,
0.693412,10.724767,3.223245,10.293330,10.381540,4.673666,4.924702,10.721929,9.478739,0.962440,10.897095,-0.188105,9.958354,1.107714,12.003256,
0.681878,10.715594,3.217694,10.292646,10.390471,4.672392,4.920381,10.710464,9.492864,0.965102,10.894666,-0.202150,9.955134,1.097432,11.988339,
0.673915,10.707255,3.212901,10.292168,10.401109,4.671802,4.917940,10.700432,9.506489,0.966579,10.893068,-0.209076,9.951611,1.086589,11.972379,
0.667731,10.701404,3.210525,10.292326,10.412191,4.672909,4.912990,10.691298,9.517782,0.967323,10.892687,-0.213105,9.948465,1.075782,11.958811,
0.663560,10.696050,3.206387,10.292588,10.424310,4.676834,4.910067,10.685959,9.528912,0.968041,10.894931,-0.216449,9.945382,1.063591,11.946850,
0.659034,10.689941,3.202331,10.292149,10.433329,4.676545,4.905404,10.677753,9.541757,0.969412,10.893299,-0.215615,9.941855,1.052367,11.936945,
0.653003,10.686829,3.200934,10.292197,10.440127,4.676051,4.902257,10.673348,9.550697,0.969836,10.892122,-0.206892,9.938741,1.041345,11.929369,
0.650821,10.687153,3.202297,10.292794,10.449900,4.682992,4.900182,10.675602,9.555643,0.969510,10.897339,-0.196714,9.936876,1.029416,11.918205,
0.649444,10.687282,3.203284,10.293455,10.460788,4.691439,4.896379,10.678626,9.560464,0.969899,10.903964,-0.188657,9.935267,1.017796,11.904876,
0.649172,10.689008,3.203105,10.294607,10.473206,4.703467,4.893603,10.684157,9.564165,0.968252,10.913770,-0.182331,9.933307,1.005535,11.887399,
0.651722,10.689790,3.200223,10.294739,10.485450,4.713349,4.890854,10.688450,9.568596,0.964047,10.921675,-0.180614,9.929511,0.993286,11.871122,
0.646794,10.692561,3.200290,10.294900,10.484122,4.723209,4.884876,10.687903,9.569721,0.964211,10.927577,-0.174681,9.926265,0.982560,11.860383,
0.643698,10.693543,3.198552,10.293820,10.478773,4.726904,4.875827,10.681613,9.573320,0.964848,10.928849,-0.170254,9.921000,0.975164,11.851738,
0.641001,10.694461,3.197097,10.292601,10.474875,4.729739,4.868619,10.675029,9.577377,0.965754,10.929493,-0.166559,9.916840,0.966887,11.843953,
0.635483,10.695700,3.195612,10.291874,10.469464,4.729185,4.858566,10.663767,9.582112,0.967941,10.926695,-0.158655,9.910492,0.959624,11.840209,
0.632448,10.696284,3.193661,10.290682,10.465627,4.726598,4.846828,10.651589,9.587570,0.970463,10.922617,-0.155052,9.904808,0.951224,11.833290,
0.629078,10.697159,3.192726,10.289530,10.463786,4.724717,4.836017,10.639661,9.593076,0.973210,10.919131,-0.150576,9.898651,0.942672,11.826663,
0.628646,10.697230,3.190509,10.287987,10.464018,4.723808,4.826115,10.627504,9.600064,0.976014,10.916573,-0.149956,9.892149,0.933450,11.817087,
0.626226,10.696853,3.188389,10.286695,10.464811,4.720065,4.812983,10.612309,9.608524,0.981194,10.911768,-0.147577,9.883957,0.925880,11.810310,
0.623436,10.697089,3.188558,10.286697,10.464566,4.714373,4.799762,10.598413,9.615846,0.985228,10.905084,-0.137651,9.875571,0.918212,11.806472,
0.618212,10.696766,3.189191,10.286817,10.461264,4.706744,4.786998,10.580654,9.624954,0.993517,10.896015,-0.126839,9.867077,0.912916,11.802176,
0.609413,10.697342,3.189280,10.286773,10.451080,4.698988,4.773517,10.559055,9.632995,1.004008,10.885107,-0.113237,9.858429,0.910937,11.799474,
0.601252,10.698550,3.189801,10.287094,10.441226,4.693219,4.759484,10.538743,9.639564,1.013230,10.875506,-0.096214,9.849258,0.910155,11.796210,
0.591865,10.700860,3.192613,10.288395,10.433826,4.683315,4.739844,10.514662,9.645948,1.023778,10.861991,-0.074172,9.838280,0.913794,11.792974,
0.569522,10.700193,3.211181,10.293512,10.411303,4.659725,4.713392,10.485144,9.652911,1.048013,10.836111,-0.041167,9.837111,0.933597,11.806890,
0.548492,10.700045,3.228103,10.297411,10.388815,4.638536,4.690365,10.455216,9.659821,1.071836,10.812026,-0.015597,9.834129,0.952902,11.818683,
0.530116,10.700047,3.242993,10.300471,10.369180,4.619556,4.670934,10.426051,9.667363,1.093803,10.790375,0.006094,9.830951,0.970019,11.827156,
0.511919,10.700461,3.255713,10.303063,10.351973,4.604935,4.654540,10.400875,9.672576,1.115167,10.772989,0.025709,9.828344,0.985057,11.835699,
0.496887,10.700763,3.266923,10.305641,10.338225,4.594083,4.637453,10.380461,9.677535,1.134232,10.759225,0.043172,9.826449,0.996537,11.844144,
0.483344,10.701572,3.276998,10.308087,10.326126,4.586755,4.622335,10.361811,9.680727,1.151833,10.748289,0.057995,9.825160,1.006085,11.850929,
0.473636,10.705001,3.285070,10.309898,10.318994,4.586734,4.605665,10.353788,9.680952,1.165916,10.744629,0.072142,9.823717,1.013404,11.858944,
0.465142,10.708502,3.292751,10.311105,10.313486,4.588986,4.588260,10.347626,9.679837,1.179075,10.743072,0.087174,9.822479,1.019869,11.866086,
0.459757,10.713207,3.299444,10.312305,10.311397,4.596327,4.574501,10.349220,9.677570,1.190565,10.746575,0.097746,9.820551,1.024761,11.875993,
0.454764,10.719006,3.304383,10.313715,10.310632,4.604688,4.566581,10.352193,9.673907,1.200770,10.751271,0.103884,9.818169,1.027645,11.885942,
0.453105,10.725203,3.309203,10.315054,10.311229,4.614442,4.564761,10.359987,9.670286,1.209277,10.757427,0.105598,9.816469,1.028222,11.899178,
0.453773,10.730466,3.311951,10.315903,10.314531,4.628958,4.559241,10.373584,9.667978,1.215529,10.768068,0.106696,9.814360,1.026524,11.910633,
0.448457,10.737919,3.314815,10.316363,10.315033,4.645666,4.555790,10.387690,9.660701,1.221696,10.781012,0.107645,9.812389,1.025830,11.921978,
0.441111,10.741507,3.316361,10.316210,10.314132,4.661787,4.550261,10.401295,9.657019,1.227678,10.792957,0.108882,9.810133,1.022579,11.938341,
0.437390,10.746116,3.316631,10.316034,10.314454,4.678097,4.544659,10.415687,9.653183,1.229967,10.805169,0.108783,9.806892,1.017333,11.951327,
0.433499,10.755947,3.315579,10.316278,10.313741,4.695093,4.537831,10.431120,9.645840,1.231446,10.818213,0.109111,9.802551,1.012237,11.962486,
0.432290,10.766324,3.313805,10.316163,10.312977,4.711376,4.532774,10.442637,9.638657,1.231252,10.829690,0.105619,9.798350,1.007265,11.973771,
0.431380,10.776669,3.310662,10.317780,10.312536,4.725547,4.527181,10.453190,9.631238,1.230630,10.839296,0.103691,9.793750,1.003457,11.981651,
0.429339,10.787624,3.306768,10.319459,10.312994,4.740717,4.522629,10.464283,9.622787,1.230544,10.849883,0.101459,9.788758,1.000154,11.988893,
0.430023,10.798235,3.299568,10.320243,10.315722,4.758718,4.517038,10.477878,9.615565,1.229336,10.863224,0.099762,9.785191,0.994159,11.991426,
0.431935,10.808657,3.291002,10.320776,10.318450,4.775889,4.516576,10.489356,9.609415,1.226861,10.875864,0.097276,9.781643,0.987802,11.992232,
0.435633,10.820689,3.284300,10.321761,10.322865,4.794396,4.517017,10.501619,9.602888,1.222461,10.889693,0.094601,9.778269,0.979270,11.992572,
