0.6786,0.3266,0.8114,2.5940,2.1555,2.9460,3.9681,0.3388,1.0400,4.3923,4.8375,5.9123,5.0391,6.0542,4.8385,3.1301,2.2733,0.2580,4.0616,3.1027,0.9030,4.4795,3.1671,1.2375,1.4013,4.0328,2.9652,0.3507,2.5625,2.2600,6.2388,2.3878,3.2388,0.4115,3.1316,3.9021,5.9578,3.8955,3.8619,5.9298,3.7216,0.6386,1.1338,1.6048,3.4228,1.1306,2.2935,4.1880,4.4778,0.2018,4.1184,4.2313,2.2358,0.2321,0.6724,6.2549,4.5058,1.5014,1.9846,3.9579,3.1578,3.2048,5.6950,0.1879,4.8409,5.2959,2.1182,4.4972,1.3528,4.4126,1.2774,1.5859,4.4071,2.8543,3.7581,0.1228,0.2822,2.8898,2.3810,3.6819,0.9041,4.2235,2.5932,2.8242,2.3902,0.8055,4.7270,2.1958,0.7247,6.2563,5.3553,3.9133,4.8569,3.0210,4.4911,3.4000,2.3164,3.4731,5.7288,2.9821,1.8293,1.1100,3.6266,0.0147,5.1069,0.0577,4.4427,3.3865,0.5589,1.7784,5.7011,5.3966,0.1902,5.3116,3.4492,6.1817,4.0899,
0.6788,0.3272,0.8116,2.5840,2.1555,2.9557,3.9780,0.3289,1.0300,4.4023,4.8275,5.9023,5.0490,6.0542,4.8479,3.1400,2.2733,0.2619,4.0716,3.0927,0.9130,4.4895,3.1771,1.2475,1.4113,4.0328,2.9553,0.3607,2.5625,2.2700,6.2486,2.3781,3.2295,0.4015,3.1415,3.9120,5.9478,3.8955,3.8719,5.9198,3.7216,0.6286,1.1238,1.6148,3.4328,1.1206,2.2935,4.1980,4.4714,0.2018,4.1145,4.2256,2.2323,0.2352,0.6757,6.2512,4.5030,1.4979,1.9846,3.9560,3.1609,3.2048,5.6950,0.1822,4.8463,5.2990,2.1108,4.5021,1.3447,4.4195,1.2774,1.5803,4.4143,2.8543,3.7632,0.1164,0.2819,2.8859,2.3888,3.6784,0.9100,4.2159,2.5932,2.8237,2.3847,0.8055,4.7330,2.1964,0.7222,6.2591,5.3608,3.9054,4.8515,3.0305,4.4911,3.4027,2.3245,3.4796,5.7300,2.9899,1.8293,1.1149,3.6273,0.0147,5.1091,0.0500,4.4517,3.3955,0.5510,1.7784,5.6931,5.4043,0.1902,5.3033,3.4492,6.1817,4.0899,
0.6789,0.3268,0.8117,2.5757,2.1555,2.9636,3.9866,0.3205,1.0212,4.4118,4.8256,5.8935,5.0557,6.0542,4.8411,3.1495,2.2733,0.2654,4.0815,3.0840,0.9226,4.4993,3.1869,1.2567,1.4205,4.0328,2.9457,0.3694,2.5625,2.2786,6.2518,2.3845,3.2364,0.3915,3.1409,3.9068,5.9446,3.8955,3.8815,5.9126,3.7216,0.6204,1.1143,1.6244,3.4427,1.1128,2.2935,4.2056,4.4640,0.2018,4.1106,4.2239,2.2293,0.2348,0.6790,6.2494,4.5023,1.4942,1.9846,3.9538,3.1588,3.2048,5.6950,0.1757,4.8520,5.3015,2.1025,4.5086,1.3400,4.4274,1.2774,1.5736,4.4223,2.8543,3.7691,0.1095,0.2823,2.8820,2.3941,3.6760,0.9132,4.2103,2.5932,2.8237,2.3840,0.8055,4.7388,2.1946,0.7191,6.2622,5.3672,3.8969,4.8453,3.0377,4.4911,3.4024,2.3326,3.4863,5.7303,2.9964,1.8293,1.1186,3.6245,0.0147,5.1083,0.0422,4.4608,3.4045,0.5426,1.7784,5.6849,5.4122,0.1902,5.2947,3.4492,6.1817,4.0899,
0.6791,0.3269,0.8119,2.5671,2.1555,2.9722,3.9952,0.3119,1.0127,4.4212,4.8190,5.8850,5.0634,6.0542,4.8468,3.1579,2.2733,0.2617,4.0915,3.0897,0.9311,4.5090,3.1963,1.2659,1.4299,4.0328,2.9361,0.3779,2.5625,2.2871,6.2585,2.3847,3.2375,0.3818,3.1344,3.9003,5.9504,3.8955,3.8903,5.9045,3.7216,0.6119,1.1052,1.6325,3.4518,1.1043,2.2935,4.2139,4.4566,0.2018,4.1060,4.2196,2.2253,0.2368,0.6834,6.2474,4.5009,1.4894,1.9846,3.9515,3.1576,3.2048,5.6949,0.1691,4.8575,5.3028,2.0938,4.5160,1.3363,4.4361,1.2774,1.5662,4.4306,2.8543,3.7755,0.1019,0.2862,2.8816,2.4008,3.6730,0.9170,4.2039,2.5932,2.8252,2.3804,0.8055,4.7454,2.1944,0.7160,6.2662,5.3738,3.8883,4.8394,3.0444,4.4911,3.4008,2.3412,3.4940,5.7260,3.0039,1.8293,1.1234,3.6228,0.0147,5.1094,0.0340,4.4695,3.4132,0.5339,1.7784,5.6764,5.4203,0.1902,5.2857,3.4492,6.1817,4.0899,
0.6793,0.3272,0.8121,2.5607,2.1555,2.9785,4.0013,0.3056,1.0066,4.4280,4.8128,5.8806,5.0699,6.0542,4.8497,3.1649,2.2733,0.2585,4.1005,3.0940,0.9393,4.5180,3.2046,1.2740,1.4370,4.0328,2.9272,0.3840,2.5625,2.2932,6.2626,2.3804,3.2337,0.3731,3.1294,3.8952,5.9549,3.8955,3.8981,5.9001,3.7216,0.6069,1.0995,1.6396,3.4603,1.0989,2.2935,4.2202,4.4486,0.2018,4.1006,4.2142,2.2204,0.2393,0.6877,6.2438,4.4984,1.4840,1.9846,3.9475,3.1564,3.2048,5.6949,0.1643,4.8630,5.3045,2.0857,4.5231,1.3324,4.4441,1.2774,1.5583,4.4365,2.8543,3.7801,0.0944,0.2919,2.8853,2.4064,3.6708,0.9182,4.1986,2.5932,2.8274,2.3757,0.8055,4.7527,2.1931,0.7124,6.2701,5.3786,3.8802,4.8338,3.0507,4.4911,3.3991,2.3496,3.5020,5.7198,3.0109,1.8293,1.1271,3.6224,0.0147,5.1120,0.0254,4.4773,3.4210,0.5269,1.7784,5.6677,5.4231,0.1902,5.2773,3.4492,6.1817,4.0899,
0.6794,0.3276,0.8124,2.5536,2.1555,2.9855,4.0080,0.2987,1.0004,4.4352,4.8076,5.8745,5.0754,6.0542,4.8527,3.1717,2.2733,0.2540,4.1098,3.0970,0.9480,4.5271,3.2129,1.2816,1.4428,4.0328,2.9184,0.3906,2.5625,2.2999,6.2684,2.3819,3.2354,0.3642,3.1252,3.8910,5.9590,3.8955,3.9054,5.8944,3.7216,0.6009,1.0928,1.6464,3.4689,1.0937,2.2935,4.2256,4.4405,0.2018,4.0952,4.2091,2.2156,0.2415,0.6923,6.2418,4.4969,1.4789,1.9846,3.9443,3.1539,3.2048,5.6948,0.1596,4.8686,5.3059,2.0780,4.5298,1.3287,4.4518,1.2774,1.5514,4.4427,2.8543,3.7850,0.0865,0.2930,2.8843,2.4127,3.6682,0.9202,4.1940,2.5932,2.8304,2.3713,0.8055,4.7598,2.1917,0.7086,6.2746,5.3835,3.8720,4.8281,3.0563,4.4911,3.3974,2.3583,3.5069,5.7188,3.0182,1.8293,1.1312,3.6196,0.0147,5.1120,0.0173,4.4858,3.4295,0.5210,1.7784,5.6599,5.4275,0.1902,5.2695,3.4492,6.1817,4.0899,
0.6796,0.3280,0.8127,2.5482,2.1555,2.9909,4.0125,0.2937,0.9967,4.4409,4.8044,5.8703,5.0785,6.0542,4.8534,3.1784,2.2733,0.2485,4.1194,3.0990,0.9568,4.5351,3.2182,1.2869,1.4460,4.0328,2.9109,0.3947,2.5625,2.3041,6.2717,2.3834,3.2372,0.3552,3.1216,3.8877,5.9620,3.8955,3.9105,5.8906,3.7216,0.5966,1.0865,1.6528,3.4778,1.0930,2.2935,4.2258,4.4324,0.2018,4.0894,4.2032,2.2105,0.2446,0.6972,6.2390,4.4943,1.4734,1.9846,3.9403,3.1506,3.2048,5.6947,0.1552,4.8746,5.3075,2.0711,4.5357,1.3249,4.4584,1.2774,1.5451,4.4475,2.8543,3.7888,0.0793,0.2923,2.8819,2.4180,3.6662,0.9206,4.1894,2.5932,2.8332,2.3660,0.8055,4.7672,2.1903,0.7055,6.2792,5.3883,3.8635,4.8221,3.0615,4.4911,3.3960,2.3665,3.5096,5.7197,3.0250,1.8293,1.1345,3.6183,0.0147,5.1141,0.0089,4.4941,3.4378,0.5175,1.7784,5.6523,5.4317,0.1902,5.2636,3.4492,6.1817,4.0899,
0.6796,0.3284,0.8129,2.5437,2.1555,2.9954,4.0157,0.2896,0.9946,4.4449,4.8016,5.8679,5.0795,6.0542,4.8518,3.1837,2.2733,0.2454,4.1291,3.1007,0.9657,4.5417,3.2224,1.2917,1.4481,4.0328,2.9046,0.3975,2.5625,2.3071,6.2742,2.3841,3.2382,0.3462,3.1183,3.8849,5.9603,3.8955,3.9140,5.8892,3.7216,0.5948,1.0811,1.6593,3.4870,1.0955,2.2935,4.2229,4.4250,0.2018,4.0839,4.1978,2.2056,0.2474,0.7011,6.2353,4.4910,1.4672,1.9846,3.9360,3.1480,3.2048,5.6947,0.1508,4.8791,5.3073,2.0654,4.5408,1.3201,4.4629,1.2774,1.5390,4.4517,2.8543,3.7921,0.0728,0.2894,2.8777,2.4221,3.6649,0.9197,4.1852,2.5932,2.8358,2.3611,0.8055,4.7739,2.1885,0.7028,6.2823,5.3932,3.8558,4.8176,3.0675,4.4911,3.3955,2.3741,3.5098,5.7229,3.0314,1.8293,1.1375,3.6189,0.0147,5.1172,0.0011,4.5021,3.4459,0.5151,1.7784,5.6455,5.4368,0.1902,5.2594,3.4492,6.1817,4.0899,
0.6796,0.3289,0.8131,2.5391,2.1555,2.9999,4.0181,0.2858,0.9939,4.4502,4.8005,5.8640,5.0786,6.0542,4.8473,3.1816,2.2733,0.2496,4.1370,3.0970,0.9733,4.5480,3.2255,1.2936,1.4489,4.0328,2.8990,0.3992,2.5625,2.3092,6.2792,2.3881,3.2423,0.3374,3.1214,3.8878,5.9627,3.8955,3.9170,5.8869,3.7216,0.5925,1.0775,1.6640,3.4935,1.0962,2.2935,4.2221,4.4171,0.2018,4.0776,4.1921,2.2002,0.2500,0.7049,6.2300,4.4863,1.4608,1.9846,3.9305,3.1441,3.2048,5.6946,0.1456,4.8848,5.3099,2.0636,4.5441,1.3161,4.4636,1.2774,1.5327,4.4535,2.8543,3.7937,0.0664,0.2841,2.8718,2.4251,3.6644,0.9169,4.1803,2.5932,2.8384,2.3561,0.8055,4.7812,2.1851,0.7000,6.2834,5.3989,3.8476,4.8118,3.0711,4.4911,3.3957,2.3820,3.5061,5.7285,3.0373,1.8293,1.1396,3.6223,0.0147,5.1223,-0.0072,4.5089,3.4526,0.5172,1.7784,5.6383,5.4429,0.1902,5.2597,3.4492,6.1817,4.0899,
0.6797,0.3294,0.8133,2.5358,2.1555,3.0033,4.0199,0.2830,0.9933,4.4558,4.8007,5.8608,5.0776,6.0542,4.8424,3.1791,2.2733,0.2540,4.1446,3.0926,0.9810,4.5547,3.2288,1.2954,1.4500,4.0328,2.8934,0.4005,2.5625,2.3107,6.2836,2.3925,3.2468,0.3291,3.1251,3.8913,5.9649,3.8955,3.9199,5.8857,3.7216,0.5909,1.0742,1.6678,3.4994,1.0969,2.2935,4.2215,4.4087,0.2018,4.0712,4.1868,2.1945,0.2518,0.7094,6.2254,4.4817,1.4540,1.9846,3.9247,3.1396,3.2048,5.6945,0.1418,4.8914,5.3137,2.0612,4.5478,1.3120,4.4650,1.2774,1.5257,4.4541,2.8543,3.7944,0.0607,0.2786,2.8657,2.4267,3.6646,0.9129,4.1763,2.5932,2.8413,2.3517,0.8055,4.7888,2.1809,0.6976,6.2856,5.4040,3.8390,4.8053,3.0738,4.4911,3.3955,2.3893,3.5019,5.7343,3.0431,1.8293,1.1412,3.6252,0.0147,5.1277,-0.0157,4.5157,3.4594,0.5201,1.7784,5.6309,5.4489,0.1902,5.2608,3.4492,6.1817,4.0899,
