-0.000435,0.000140,-0.001508,-0.010465,0.005199,-0.043995,0.011539,0.053306,-0.027924,0.051631,0.032503,-0.014122,0.275119,0.166686,
-0.000864,0.000259,-0.002603,-0.012638,0.002021,-0.037652,-0.008158,0.048548,-0.014660,0.029533,0.053227,-0.041364,0.283023,0.226132,
-0.000694,0.000623,-0.002917,-0.011489,0.001717,-0.039018,-0.008678,0.027239,0.003863,0.052606,0.068238,0.076681,0.186341,0.303426,
-0.001736,0.001156,-0.002695,-0.011489,-0.002364,-0.043880,-0.016467,0.014448,0.024525,0.005239,0.043932,0.113764,0.055039,0.217978,
-0.000143,0.000313,-0.001729,-0.007027,0.002293,-0.026316,0.001156,0.025693,-0.007787,0.053079,0.068570,-0.021137,0.142686,0.150529,
-0.000246,0.001049,-0.003625,-0.010251,0.000147,-0.037023,-0.022984,0.042119,-0.005987,0.051779,0.083997,-0.049132,0.238267,0.316102,
-0.002936,0.003754,-0.020502,-0.047732,-0.004835,-0.144884,-0.081535,0.182924,0.104822,0.059453,0.235920,0.176223,0.256112,0.358943,
0.000231,0.000625,-0.003012,-0.008087,0.002325,-0.022460,-0.008297,0.017893,-0.020307,0.075163,0.090637,0.029105,0.110839,0.179826,
-0.000936,0.001021,-0.007267,-0.018572,0.002402,-0.042527,-0.020743,0.031887,0.019042,0.088451,0.132363,0.167720,-0.033431,0.229555,
0.000613,0.000411,-0.001529,-0.003108,-0.000202,-0.006125,-0.012215,0.006256,-0.027443,0.047758,0.062899,-0.049882,0.156983,0.139243,
0.000347,-0.000004,-0.000191,-0.000596,-0.000067,0.000142,-0.007895,-0.003689,-0.030409,0.030391,0.033055,-0.075856,0.152446,0.087725,
0.000245,0.000224,-0.000291,-0.000527,-0.000230,-0.002572,-0.006290,-0.002715,-0.016672,0.033047,0.036779,-0.042143,0.093925,0.047126,
-0.000027,0.000232,-0.002335,-0.004522,0.000551,-0.008854,-0.013711,0.001764,-0.001522,0.043408,0.060697,0.015144,0.063625,0.142724,
0.000038,0.000767,-0.004602,-0.009828,0.001236,-0.016339,-0.010447,0.027397,0.005649,0.032534,0.071148,0.001572,0.128036,0.071007,
-0.001668,0.000321,-0.005952,-0.013777,0.005942,-0.022969,-0.005085,0.032644,0.018132,0.042303,0.070088,0.033059,0.075787,0.081140,
0.000893,0.000993,-0.001545,-0.001412,-0.001499,-0.004977,-0.015971,-0.001564,-0.016823,0.025327,0.044195,-0.029720,0.136924,0.098953,
0.001284,0.000073,0.000106,0.003164,-0.000739,0.003125,-0.003824,-0.017475,-0.032523,0.004402,0.011488,-0.091825,0.151470,0.078901,
0.000229,-0.000674,0.003023,0.006594,0.000319,0.014217,0.006702,-0.019489,-0.027642,-0.010133,-0.018038,-0.095868,0.128125,0.047504,
