-0.004035,0.001316,-0.054864,-0.007131,0.066864,0.139243,0.040283,0.016776,-0.007684,-0.086842,-0.167670,0.072409,-0.030667,0.346434,-0.240928,
-0.001591,-0.004220,-0.000945,-0.002057,0.039079,0.147185,0.047944,0.018449,0.006624,0.001450,-0.073565,0.040718,-0.021324,0.102921,-0.164878,
0.000107,0.001514,-0.007435,-0.011186,0.025925,0.076188,0.001107,0.003487,-0.004495,-0.030865,-0.061200,0.150596,-0.012121,0.187290,-0.436020,
-0.001616,-0.002547,0.012101,-0.003784,0.011383,0.012949,0.015471,0.006802,0.004179,-0.017623,-0.038972,0.126140,-0.022760,0.111103,-0.320069,
-0.006668,0.007838,-0.055567,0.007559,0.014923,0.186299,-0.002192,-0.004078,-0.010287,-0.073674,-0.233489,0.040495,-0.067813,0.167068,-0.142658,
0.000495,-0.003077,0.015616,-0.002524,0.026193,0.079271,0.075771,0.051482,0.006976,-0.003864,-0.054509,0.052454,-0.017703,0.130828,-0.238950,
0.009473,0.001733,0.033019,-0.007130,0.016525,0.048052,0.002529,-0.008242,-0.004142,-0.024190,-0.074267,0.076906,-0.060102,0.052245,-0.186853,
0.004652,-0.003884,-0.011323,-0.001050,0.008459,0.177812,-0.001881,-0.028551,0.002624,0.002193,-0.196087,0.046747,-0.037340,-0.057519,-0.013042,
0.008786,0.001630,0.054199,-0.017988,0.054679,0.298241,-0.015027,0.018838,-0.004542,-0.037560,-0.396631,0.051625,-0.077452,0.040849,-0.031599,
0.001602,-0.002195,-0.001399,-0.004619,0.022564,0.071256,0.009750,-0.003595,0.005932,-0.004490,-0.049054,0.041851,-0.018526,-0.026242,-0.018702,
-0.000701,0.002641,-0.025948,-0.005234,0.023801,0.056161,0.000362,-0.001584,-0.005154,-0.029062,-0.033898,0.099632,-0.038616,-0.102384,-0.010636,
0.004651,0.013853,-0.026842,-0.002306,0.010215,-0.006505,0.055023,0.059735,-0.010992,-0.042147,-0.018924,0.146221,-0.032742,0.134683,-0.238130,
0.006628,0.008796,0.001041,-0.003529,0.012915,0.119958,-0.018579,-0.016552,-0.004918,-0.004698,-0.114783,0.068507,-0.034748,-0.051070,-0.092556,
0.008351,0.007710,0.010667,-0.004657,0.002333,0.063142,-0.016142,-0.011546,0.007804,-0.029651,-0.028169,0.048934,-0.017660,-0.016277,-0.022776,
0.003892,-0.002465,0.018546,-0.003973,-0.003539,0.037792,-0.004862,-0.044346,0.016059,-0.001941,-0.059109,0.063569,-0.018880,-0.081233,-0.064599,
0.009771,-0.004521,0.028526,-0.003888,0.000912,0.021526,-0.017245,-0.033528,0.021470,0.022988,-0.022668,0.025153,0.003891,-0.026242,-0.042660,
-0.005714,-0.003963,-0.016930,0.000770,-0.008137,0.065884,0.026601,0.030163,0.000581,-0.014583,-0.076037,0.074550,-0.017377,-0.057336,-0.119046,
0.004425,-0.006199,-0.001562,0.014882,-0.024223,0.042735,0.030468,0.020318,0.013936,0.012419,-0.026139,0.012400,-0.004012,0.008579,-0.004613,
-0.000486,-0.001364,0.004111,-0.002622,-0.010649,0.001187,0.028041,0.024237,0.015571,0.004024,0.016878,0.070608,-0.017011,-0.021708,-0.051912,
-0.032278,0.007080,-0.087071,0.039720,0.096094,0.019704,0.029506,0.031411,-0.021492,-0.005855,-0.019135,-0.076567,-0.022647,0.039234,-0.035579,
0.001213,-0.001121,0.016282,-0.003602,-0.001484,0.102304,-0.002156,-0.014365,-0.003094,-0.005089,-0.105127,0.001730,-0.030735,-0.004831,0.027583,
0.009017,0.005555,0.019727,-0.011528,0.017459,0.073688,0.006315,-0.017691,-0.005859,-0.020250,-0.071968,0.011247,-0.020415,-0.023695,-0.027711,
-0.013140,0.004643,0.003905,0.011368,-0.003383,0.057273,-0.006003,0.001232,0.003110,-0.003508,-0.096207,0.034132,-0.057075,-0.055679,-0.112856,
-0.001070,0.003410,0.015862,-0.006512,0.025608,0.042774,-0.012253,-0.010175,-0.001391,0.003452,-0.069010,0.005259,-0.038241,-0.034567,-0.049125,
0.003644,-0.002008,-0.001344,0.000436,0.002881,-0.019371,0.011008,0.022676,0.005651,-0.005470,0.007420,0.045098,-0.040284,-0.005387,-0.041249,
0.002952,-0.001448,0.028945,-0.007148,0.022390,-0.030995,0.000900,0.000811,0.024679,-0.002661,0.031243,-0.026847,-0.023542,-0.028969,0.020892,
0.007505,-0.005072,0.006792,-0.005842,0.009594,-0.036519,0.002142,-0.005192,0.023566,0.012925,0.028512,0.002579,-0.009010,-0.032740,0.003061,
-0.000414,-0.003051,-0.000967,-0.001829,0.007309,0.014862,0.000393,-0.000276,0.009799,0.005952,-0.020386,-0.009274,-0.013127,-0.035123,0.005305,
0.023716,0.003823,0.007467,-0.000887,0.015093,0.004418,0.001581,-0.006255,0.010789,-0.011407,-0.010481,0.001373,-0.017287,-0.039182,-0.015902,
0.006367,-0.005853,0.035750,-0.003759,-0.014828,0.044055,-0.015676,-0.014345,0.012664,0.013071,-0.058949,0.010167,0.013837,-0.022667,0.001089,
0.005944,0.001192,0.005939,-0.004255,-0.000060,0.023292,0.005051,0.011294,0.004877,-0.002801,-0.022275,-0.003450,-0.023010,-0.036334,0.022892,
0.009943,-0.003302,0.000342,-0.004606,-0.001257,0.000450,-0.003247,-0.022904,0.013847,0.001950,-0.001839,-0.001647,-0.020069,-0.023136,0.035755,
0.000226,-0.016977,0.006953,-0.003122,-0.008565,-0.034223,-0.013285,-0.006354,0.024467,0.021682,0.041748,-0.013952,0.004947,-0.024222,0.028271,
0.002185,-0.006511,0.002553,0.000378,-0.005840,-0.006752,0.002038,0.006750,0.015353,0.008387,0.010994,0.000103,-0.001560,-0.014872,0.005181,
-0.003958,-0.001267,-0.000900,0.005542,0.002311,0.003001,-0.002647,0.002718,0.012611,0.010178,0.009606,-0.004862,-0.026803,-0.022184,0.005600,
0.014965,-0.010512,0.034867,-0.007715,-0.003743,-0.020632,-0.003915,-0.015422,0.045236,-0.003209,0.032705,-0.005236,-0.018206,-0.020773,-0.002091,
-0.002124,0.001400,0.011661,-0.003787,-0.003518,0.008899,0.009169,0.021969,0.007889,0.002114,-0.001229,0.000703,-0.025898,-0.014503,0.008198,
-0.004793,0.000690,-0.010335,0.001492,0.002787,-0.016577,-0.006455,0.014194,0.009352,-0.005469,0.033425,0.012944,-0.033660,-0.013496,-0.007395,
0.003637,-0.010255,0.011132,-0.003973,-0.006271,-0.013426,-0.007569,-0.002752,0.020870,-0.001534,0.014032,-0.008749,-0.020285,-0.026916,0.030435,
-0.005240,0.002777,-0.000382,-0.002731,-0.008298,0.001105,0.018099,0.032941,-0.003321,-0.009964,-0.006290,0.030938,-0.035467,-0.010824,0.030924,
-0.002985,0.006234,0.007323,-0.003084,-0.007307,0.015855,-0.004268,-0.000959,0.012291,-0.008672,-0.009079,0.008460,-0.023250,-0.019690,-0.009801,
-0.011583,0.016418,-0.002513,-0.000508,-0.008272,0.008556,0.006165,0.026621,-0.008006,-0.010957,-0.010053,0.025083,-0.021048,-0.016226,-0.016206,
0.000842,-0.006914,0.002688,0.001155,-0.001060,-0.008076,-0.004725,0.010815,0.012078,-0.005491,-0.009493,0.003530,0.000691,-0.017416,0.009770,
0.002624,-0.009038,0.003398,-0.004215,-0.021200,0.005410,-0.002233,-0.001722,0.011426,-0.002877,0.001697,-0.017290,-0.000416,-0.000451,0.012639,
-0.006257,0.004234,-0.007611,-0.002093,-0.021858,0.015736,-0.007952,-0.008044,-0.004657,-0.008406,-0.025674,-0.002841,-0.009599,-0.014497,0.042265,
0.000531,-0.012895,0.016370,0.001558,-0.014173,-0.002286,-0.000705,-0.000392,0.007042,-0.001295,-0.003237,-0.007596,-0.000811,0.000796,0.010610,
0.000817,-0.006254,0.004387,-0.005972,-0.008391,0.012803,-0.008343,0.004780,0.009895,-0.008674,-0.000475,-0.009304,-0.017958,-0.027460,0.031624,
0.004226,0.006111,0.010374,-0.002213,-0.006766,0.003774,-0.006878,0.004641,0.000872,-0.006775,0.009041,-0.001254,-0.020400,-0.026615,0.013215,
0.001565,-0.005828,0.003261,-0.002283,-0.000448,-0.017564,-0.021320,-0.013712,0.013072,-0.005566,0.026660,0.005421,0.004660,-0.014930,-0.004177,
