4.289712,3.569229,6.036365,2.594334,5.208813,1.888002,3.585367,1.918538,2.357306,4.844975,5.478191,3.144139,5.902028,6.122613,3.400618,1.759003,4.179783,4.959539,2.693266,0.646720,4.634357,4.561488,0.760649,
4.334015,3.593464,6.066501,2.598853,5.257274,1.937280,3.565170,1.871115,2.307840,4.839128,5.436046,3.107438,5.862040,6.110274,3.445345,1.738236,4.212212,4.914703,2.647441,0.696235,4.586913,4.606402,0.760649,
4.365523,3.575487,6.093843,2.568281,5.257199,1.985062,3.538056,1.827466,2.301012,4.821600,5.400889,3.078625,5.822598,6.108924,3.487665,1.706064,4.228164,4.876454,2.602502,0.740073,4.543521,4.646727,0.760649,
4.404365,3.543565,6.073537,2.586119,5.273430,2.033491,3.520083,1.785928,2.288406,4.791064,5.367781,3.050769,5.779951,6.081200,3.517931,1.667177,4.233182,4.842164,2.555619,0.785539,4.498620,4.685043,0.760649,
4.437110,3.519325,6.058943,2.597652,5.294237,2.076586,3.520495,1.741815,2.272531,4.791587,5.339592,3.027232,5.735931,6.045452,3.549977,1.629473,4.249041,4.813157,2.514425,0.830703,4.456248,4.715964,0.760649,
4.460200,3.505902,6.033167,2.597928,5.301555,2.112488,3.515620,1.704994,2.250154,4.775122,5.315325,3.006916,5.705097,6.005412,3.573324,1.618108,4.245635,4.788162,2.492163,0.865684,4.424074,4.750153,0.760649,
4.491483,3.478112,6.056550,2.573859,5.327472,2.145707,3.496796,1.681838,2.223027,4.747975,5.300126,2.991153,5.706472,5.968138,3.572188,1.614182,4.220799,4.772652,2.462499,0.903648,4.388553,4.787533,0.760649,
4.525396,3.458459,6.076272,2.544879,5.348785,2.177268,3.476192,1.660797,2.195540,4.714349,5.285394,2.977775,5.707521,5.939161,3.570815,1.603039,4.205474,4.755737,2.433350,0.934560,4.354691,4.826385,0.760649,
4.534971,3.439520,6.092106,2.541508,5.376956,2.201699,3.465675,1.645101,2.171833,4.675981,5.268364,2.967171,5.717144,5.908844,3.568460,1.603692,4.198672,4.737164,2.423179,0.955460,4.339983,4.861707,0.760649,
4.540513,3.421560,6.105468,2.525922,5.374612,2.218832,3.450115,1.632303,2.157940,4.663240,5.254353,2.958304,5.732545,5.879558,3.558524,1.607206,4.191359,4.716989,2.429062,0.965651,4.336848,4.893653,0.760649,
4.542265,3.404328,6.118679,2.509306,5.366310,2.232858,3.442021,1.621393,2.149333,4.657358,5.237281,2.950488,5.746709,5.861458,3.542734,1.603268,4.188121,4.695157,2.441000,0.969250,4.337693,4.930107,0.760649,
4.533757,3.381073,6.132461,2.485046,5.347203,2.240504,3.427806,1.614799,2.146580,4.661628,5.218786,2.943849,5.763744,5.839782,3.520911,1.604812,4.186117,4.670890,2.462317,0.962836,4.346492,4.966414,0.760649,
4.517384,3.378053,6.140804,2.481011,5.327729,2.231154,3.400767,1.625386,2.147712,4.673753,5.204132,2.936158,5.780045,5.847854,3.490532,1.626075,4.174368,4.653691,2.470583,0.942199,4.361149,5.007007,0.760649,
4.492912,3.373233,6.146149,2.482863,5.304488,2.219688,3.372862,1.639043,2.150122,4.686679,5.185227,2.927729,5.801065,5.857601,3.459908,1.646161,4.164881,4.631735,2.479546,0.918909,4.377677,5.046622,0.760649,
4.469735,3.369652,6.146172,2.478374,5.281577,2.209116,3.346871,1.650721,2.150450,4.693124,5.172780,2.917792,5.810297,5.868093,3.431013,1.665154,4.157744,4.617021,2.486741,0.897166,4.391052,5.084376,0.760649,
4.446175,3.369210,6.148053,2.469571,5.260872,2.201995,3.325335,1.658625,2.149370,4.701188,5.162571,2.909192,5.816680,5.880520,3.405106,1.682979,4.154654,4.605624,2.492734,0.878112,4.402363,5.120812,0.760649,
4.427744,3.372256,6.148197,2.462531,5.240055,2.195711,3.305852,1.663732,2.148380,4.708737,5.153464,2.903078,5.821402,5.893766,3.381717,1.700320,4.153956,4.592296,2.496936,0.861927,4.412160,5.154004,0.760649,
4.409861,3.373961,6.144965,2.456243,5.227292,2.192206,3.289721,1.669515,2.149500,4.720292,5.153836,2.905086,5.822644,5.912508,3.364455,1.710544,4.160418,4.587238,2.497514,0.850225,4.417102,5.182682,0.760649,
4.391756,3.375485,6.141222,2.450248,5.213494,2.189991,3.276431,1.671394,2.149301,4.729977,5.154665,2.903599,5.821212,5.931920,3.349572,1.716182,4.167135,4.578235,2.497225,0.841234,4.421085,5.206654,0.760649,
4.375345,3.378300,6.137133,2.444821,5.199532,2.191126,3.265687,1.667889,2.149196,4.740823,5.160830,2.894570,5.821453,5.951702,3.338154,1.719989,4.176980,4.573184,2.494814,0.836104,4.422669,5.222714,0.760649,
4.356207,3.380846,6.132202,2.438193,5.185571,2.193130,3.257023,1.663042,2.149780,4.753977,5.172232,2.881009,5.818877,5.972575,3.329195,1.719934,4.188886,4.571446,2.491043,0.833655,4.422302,5.237877,0.760649,
4.341530,3.384488,6.127862,2.432042,5.171939,2.196567,3.249536,1.655641,2.149727,4.763777,5.182563,2.872488,5.815298,5.990022,3.322173,1.716834,4.200421,4.571278,2.487248,0.833320,4.420696,5.249094,0.760649,
4.324675,3.388150,6.127561,2.430458,5.159343,2.202254,3.241108,1.650205,2.149707,4.771735,5.186841,2.871909,5.810848,6.002973,3.317836,1.713625,4.209561,4.562341,2.483699,0.834140,4.416677,5.258363,0.760649,
4.309575,3.390377,6.126219,2.427664,5.147361,2.209620,3.234661,1.641887,2.148644,4.780374,5.193371,2.874694,5.805271,6.015773,3.316224,1.709635,4.220213,4.556887,2.479450,0.836999,4.410395,5.264747,0.760649,
4.297829,3.391206,6.125013,2.429099,5.145235,2.219334,3.233385,1.632801,2.147623,4.789117,5.189449,2.890090,5.801345,6.025982,3.317299,1.708328,4.230320,4.548447,2.477366,0.840160,4.409663,5.272508,0.760649,
4.286190,3.389672,6.123771,2.430274,5.142110,2.229937,3.232459,1.624568,2.145615,4.794163,5.189866,2.906262,5.801675,6.032585,3.321368,1.708881,4.239664,4.547238,2.474916,0.843749,4.408917,5.277152,0.760649,
4.274264,3.386277,6.127015,2.432999,5.137312,2.241705,3.232495,1.614892,2.142579,4.799968,5.209185,2.935391,5.802461,6.029843,3.328235,1.707616,4.251924,4.565077,2.472380,0.850221,4.405841,5.283623,0.760649,
4.250775,3.382810,6.129163,2.438565,5.138375,2.256383,3.234845,1.601192,2.139685,4.815090,5.228569,2.962557,5.800034,6.022645,3.334173,1.710224,4.267029,4.586638,2.458892,0.850042,4.393352,5.286927,0.760649,
4.228234,3.384398,6.130599,2.441994,5.138546,2.265830,3.236681,1.592344,2.135749,4.821909,5.237252,2.993518,5.793463,6.012787,3.337058,1.712418,4.275175,4.593035,2.447630,0.848187,4.383680,5.290752,0.760649,
4.206867,3.389714,6.131176,2.444666,5.137021,2.274091,3.238547,1.585079,2.130594,4.829351,5.245152,3.023821,5.789814,6.004071,3.339421,1.713695,4.283467,4.599783,2.437305,0.846671,4.375548,5.294510,0.760649,
4.186279,3.397642,6.131217,2.449022,5.134403,2.279907,3.239245,1.580949,2.124854,4.836204,5.258485,3.053376,5.781084,5.994568,3.340222,1.716085,4.292817,4.612912,2.429016,0.844312,4.369487,5.301500,0.760649,
4.168197,3.403755,6.131988,2.452148,5.131898,2.285605,3.239476,1.577535,2.119304,4.845369,5.276954,3.082494,5.769954,5.984521,3.340233,1.720418,4.306325,4.629630,2.422802,0.841114,4.364808,5.305836,0.760649,
4.153578,3.405142,6.129522,2.461388,5.140224,2.295433,3.240985,1.575291,2.115288,4.851258,5.299743,3.111917,5.763036,5.977954,3.342460,1.721699,4.315856,4.649391,2.417394,0.838891,4.369212,5.311904,0.760649,
4.139644,3.411270,6.125066,2.468135,5.152826,2.304203,3.241449,1.576754,2.111194,4.855590,5.311348,3.142759,5.750371,5.972736,3.346646,1.710688,4.324024,4.662499,2.408852,0.839376,4.370134,5.319909,0.760649,
4.116243,3.405174,6.115718,2.477820,5.156005,2.304836,3.239189,1.582940,2.106960,4.858538,5.314690,3.172215,5.753343,5.975588,3.344674,1.705991,4.330463,4.667584,2.398606,0.835816,4.368100,5.324635,0.760649,
4.093385,3.401289,6.106856,2.489658,5.160871,2.303811,3.239349,1.588180,2.102415,4.857728,5.316550,3.200500,5.755526,5.976943,3.341057,1.695650,4.334203,4.668623,2.390371,0.831582,4.368003,5.330487,0.760649,
4.071928,3.396567,6.098197,2.500663,5.165809,2.303655,3.239926,1.593337,2.097684,4.856862,5.320677,3.227392,5.757858,5.979967,3.336476,1.688409,4.340683,4.669496,2.383793,0.828884,4.367955,5.336467,0.760649,
4.049245,3.389783,6.091228,2.510206,5.170523,2.305568,3.239506,1.597486,2.091705,4.855169,5.330529,3.252913,5.760772,5.984556,3.332542,1.685961,4.348959,4.678241,2.379715,0.826276,4.368882,5.341018,0.760649,
4.028849,3.385878,6.085028,2.519020,5.174717,2.307719,3.239464,1.601830,2.084848,4.850949,5.338151,3.277440,5.761189,5.986935,3.328165,1.685960,4.354078,4.688140,2.375837,0.824363,4.369524,5.343098,0.760649,
4.015736,3.398920,6.066419,2.503987,5.203397,2.328150,3.249881,1.605907,2.078709,4.831598,5.344181,3.299519,5.740620,5.981767,3.342992,1.700168,4.343323,4.696490,2.360218,0.840714,4.354540,5.355588,0.760649,
4.005130,3.414780,6.047007,2.493834,5.232255,2.348181,3.258438,1.614811,2.068438,4.808144,5.335222,3.319127,5.716567,5.972598,3.357575,1.712803,4.330125,4.686772,2.345693,0.855909,4.341095,5.371832,0.760649,
3.996452,3.433157,6.030587,2.490530,5.258806,2.364238,3.269472,1.617450,2.056627,4.785107,5.333767,3.335940,5.691022,5.960282,3.368415,1.715784,4.319999,4.682686,2.331974,0.870000,4.328708,5.384263,0.760649,
3.983158,3.446001,6.017980,2.487709,5.284292,2.382650,3.280317,1.624579,2.043746,4.765558,5.339537,3.352214,5.674051,5.949286,3.379270,1.704967,4.318623,4.689016,2.325168,0.884841,4.319890,5.390989,0.760649,
3.948523,3.417163,5.983172,2.520227,5.324448,2.367341,3.249738,1.658075,2.044964,4.765502,5.339313,3.367073,5.704180,5.978396,3.378247,1.698754,4.291700,4.691003,2.354869,0.858856,4.351926,5.422943,0.760649,
3.915652,3.385973,5.952988,2.550680,5.358707,2.354493,3.222691,1.687277,2.043075,4.770098,5.363325,3.385121,5.734950,6.008487,3.378457,1.701899,4.274835,4.715603,2.382894,0.836378,4.380463,5.447907,0.760649,
3.883975,3.355592,5.924396,2.579023,5.392520,2.345904,3.196714,1.712906,2.039732,4.778509,5.393355,3.401717,5.764274,6.037820,3.382587,1.686638,4.260352,4.745559,2.407411,0.818487,4.406056,5.463220,0.760649,
3.853576,3.325515,5.898725,2.604329,5.420708,2.336750,3.172867,1.736285,2.035879,4.787918,5.419111,3.416122,5.792717,6.065753,3.383726,1.668059,4.249772,4.772452,2.427475,0.801284,4.427836,5.477455,0.760649,
3.822809,3.292158,5.875316,2.627863,5.434231,2.324434,3.156911,1.752703,2.021741,4.797165,5.460746,3.415106,5.823886,6.099099,3.385004,1.654144,4.248494,4.814565,2.442437,0.786207,4.444347,5.486560,0.760649,
