0.873245,5.494592,5.728305,5.609127,0.035037,5.882836,4.244154,4.817360,2.392446,5.781541,1.008337,3.702045,5.957580,5.348446,0.888672,4.815939,0.595640,0.077769,0.002443,1.737629,4.479749,4.889720,3.040645,
0.844031,5.516328,5.748063,5.620556,0.015308,5.862141,4.271777,4.844691,2.374996,5.810586,1.034728,3.726240,5.974853,5.375476,0.860691,4.818817,0.617468,0.086108,-0.016781,1.709361,4.451581,4.906931,3.040645,
0.814525,5.541391,5.769129,5.638780,0.019323,5.841162,4.300421,4.873198,2.390877,5.838960,1.062641,3.713512,5.992633,5.403665,0.838843,4.828034,0.642474,0.079836,-0.003613,1.681215,4.426673,4.930119,3.040645,
0.793734,5.560561,5.758745,5.661625,0.024637,5.817780,4.329157,4.902161,2.400786,5.863156,1.084145,3.710500,6.013909,5.429672,0.813935,4.846954,0.663122,0.080560,-0.006372,1.684564,4.428947,4.948812,3.040645,
0.771000,5.559412,5.747693,5.679311,0.026087,5.796292,4.350352,4.931525,2.414354,5.875983,1.104608,3.698486,6.026049,5.446604,0.791730,4.865518,0.681973,0.081958,-0.021441,1.689093,4.424844,4.971544,3.040645,
0.746058,5.569596,5.745804,5.700479,0.013179,5.772351,4.369747,4.945179,2.425102,5.884467,1.126087,3.680048,6.026410,5.467811,0.781063,4.887740,0.700007,0.091537,-0.029137,1.693530,4.419585,4.996094,3.040645,
0.720948,5.583630,5.737647,5.715363,-0.000890,5.748384,4.392203,4.963221,2.436651,5.888487,1.145446,3.661652,6.028207,5.476628,0.774390,4.912068,0.719213,0.102476,-0.031836,1.698686,4.414944,5.021110,3.040645,
0.696185,5.600128,5.725950,5.732317,-0.016354,5.722898,4.412150,4.978148,2.451819,5.894366,1.165647,3.644028,6.027239,5.486169,0.771066,4.933940,0.737949,0.114529,-0.032043,1.704520,4.410632,5.044017,3.040645,
0.672797,5.618017,5.718407,5.734654,-0.033676,5.700268,4.430320,4.994108,2.461442,5.898857,1.187284,3.630151,6.027390,5.498033,0.770481,4.957994,0.758239,0.127055,-0.038593,1.713447,4.406116,5.058340,3.040645,
0.649246,5.632557,5.712486,5.743537,-0.046006,5.683180,4.437965,5.002762,2.466042,5.903595,1.208353,3.624335,6.025975,5.512073,0.774140,4.974252,0.774134,0.135739,-0.049908,1.723830,4.395898,5.067845,3.040645,
0.627045,5.640571,5.704591,5.754429,-0.054401,5.667110,4.439600,5.005786,2.480753,5.916084,1.230642,3.618235,6.024584,5.523865,0.777659,4.981678,0.791565,0.140298,-0.052410,1.734164,4.385527,5.074605,3.040645,
0.605526,5.651263,5.696136,5.758271,-0.062802,5.654424,4.441903,5.015465,2.493678,5.926519,1.251662,3.615100,6.026994,5.536828,0.781908,4.990912,0.810150,0.143586,-0.057618,1.741248,4.377943,5.080031,3.040645,
0.584331,5.663487,5.683721,5.764682,-0.071154,5.640518,4.444374,5.023840,2.504997,5.929437,1.274383,3.618794,6.031217,5.546749,0.784244,5.001527,0.829019,0.150508,-0.061756,1.750593,4.368770,5.092269,3.040645,
0.563438,5.674651,5.671252,5.773732,-0.075608,5.627139,4.447716,5.032684,2.515892,5.932653,1.296744,3.615650,6.030480,5.557283,0.787983,5.014725,0.847662,0.151240,-0.067773,1.760895,4.359805,5.104185,3.040645,
0.545201,5.685487,5.658473,5.785781,-0.082329,5.618495,4.444540,5.032927,2.527676,5.935612,1.320372,3.608713,6.030170,5.567483,0.791870,5.019955,0.863670,0.146993,-0.069216,1.769284,4.352142,5.116661,3.040645,
0.529792,5.698259,5.642963,5.802754,-0.090019,5.608124,4.439000,5.029930,2.542018,5.939981,1.343645,3.595404,6.031510,5.573852,0.797575,5.020335,0.876846,0.148369,-0.063369,1.781828,4.344446,5.130490,3.040645,
0.517118,5.710181,5.624907,5.817658,-0.096005,5.601071,4.430822,5.020254,2.556516,5.945501,1.363055,3.577661,6.030668,5.576405,0.803465,5.019468,0.883786,0.149742,-0.056972,1.791442,4.336371,5.142609,3.040645,
0.501276,5.727320,5.605654,5.834395,-0.097887,5.601391,4.420512,5.009395,2.572527,5.952539,1.379135,3.558530,6.035471,5.573910,0.810591,5.015115,0.890747,0.151008,-0.050981,1.798961,4.324732,5.150637,3.040645,
0.487163,5.740136,5.593918,5.853408,-0.098932,5.608121,4.406655,4.994107,2.587106,5.956956,1.397877,3.542147,6.038132,5.578897,0.821032,5.006278,0.897042,0.158687,-0.048642,1.802653,4.316102,5.160753,3.040645,
0.475668,5.756933,5.580284,5.875419,-0.099755,5.614127,4.391865,4.976977,2.599935,5.959465,1.417213,3.526323,6.045337,5.578812,0.830834,4.998951,0.901970,0.168364,-0.044335,1.810160,4.308387,5.173285,3.040645,
0.467990,5.775679,5.565859,5.899351,-0.097555,5.617025,4.376134,4.958614,2.613042,5.961771,1.435501,3.510987,6.056401,5.578833,0.834303,4.991016,0.903561,0.182849,-0.042110,1.822390,4.300402,5.186896,3.040645,
0.457618,5.796340,5.548586,5.926097,-0.098286,5.618205,4.359295,4.937180,2.625907,5.964037,1.450557,3.500836,6.066978,5.574168,0.835742,4.983321,0.904368,0.198670,-0.041620,1.834642,4.293873,5.201337,3.040645,
0.446699,5.818412,5.534550,5.952427,-0.096780,5.621512,4.341093,4.915615,2.636634,5.967703,1.470374,3.494731,6.080235,5.566931,0.838973,4.971965,0.909813,0.207266,-0.042238,1.847495,4.289668,5.206420,3.040645,
0.434700,5.838412,5.515363,5.981088,-0.096067,5.621352,4.323221,4.892756,2.646555,5.968669,1.486383,3.487245,6.092301,5.553585,0.836161,4.963565,0.914794,0.210210,-0.051464,1.859579,4.284640,5.212580,3.040645,
0.422349,5.860060,5.496825,6.010881,-0.096608,5.622320,4.304185,4.870876,2.657072,5.970479,1.503940,3.475881,6.104476,5.541617,0.837335,4.954309,0.918350,0.211089,-0.056202,1.870832,4.279009,5.220906,3.040645,
0.409711,5.882248,5.481183,6.039063,-0.095379,5.623154,4.286255,4.850085,2.667076,5.977106,1.525658,3.466409,6.119057,5.531266,0.837082,4.945086,0.914178,0.225437,-0.062300,1.883203,4.274236,5.233148,3.040645,
0.397286,5.903693,5.465865,6.068362,-0.092831,5.627401,4.265663,4.827462,2.676015,5.983892,1.548725,3.457238,6.134434,5.524666,0.837392,4.931730,0.909886,0.236448,-0.063301,1.894901,4.271967,5.244819,3.040645,
0.384409,5.924899,5.448772,6.099158,-0.086081,5.628000,4.244481,4.803484,2.686165,5.990068,1.569126,3.448118,6.150891,5.516994,0.832351,4.919451,0.905999,0.246761,-0.070057,1.909123,4.268235,5.256851,3.040645,
0.368551,5.945062,5.434416,6.130868,-0.076812,5.630178,4.223560,4.779462,2.698252,5.994474,1.590183,3.443633,6.163527,5.509458,0.827508,4.907881,0.903105,0.263020,-0.072261,1.923318,4.263658,5.271662,3.040645,
0.351260,5.967119,5.427044,6.156976,-0.070684,5.631721,4.203594,4.755479,2.710174,6.001497,1.615353,3.443756,6.180046,5.499510,0.820963,4.897840,0.896971,0.282925,-0.066085,1.936810,4.257323,5.287014,3.040645,
0.336556,5.990923,5.418063,6.181616,-0.064195,5.630925,4.182228,4.730808,2.720184,6.006527,1.641466,3.445653,6.196965,5.488401,0.815604,4.886685,0.891822,0.299706,-0.060008,1.949411,4.249776,5.302166,3.040645,
0.321939,6.016173,5.407035,6.208008,-0.058246,5.629003,4.160817,4.707730,2.732782,6.014120,1.665299,3.447533,6.215449,5.478351,0.810495,4.874460,0.886885,0.314545,-0.055644,1.963114,4.241118,5.314140,3.040645,
0.305428,6.043096,5.396798,6.232398,-0.056473,5.625293,4.139245,4.685273,2.739162,6.018570,1.690984,3.455490,6.227424,5.465686,0.806806,4.863982,0.884307,0.326088,-0.045791,1.977031,4.229302,5.326574,3.040645,
0.287335,6.067329,5.386523,6.256092,-0.056817,5.620253,4.116320,4.661978,2.750577,6.025416,1.718981,3.464264,6.235852,5.455657,0.801755,4.851066,0.881743,0.337975,-0.034714,1.988110,4.218986,5.338614,3.040645,
0.267255,6.095532,5.378525,6.279619,-0.056660,5.620706,4.095628,4.643420,2.765322,6.032426,1.748021,3.477420,6.250877,5.443787,0.802079,4.835586,0.883846,0.346882,-0.025205,1.995596,4.211819,5.349662,3.040645,
0.249583,6.112040,5.364742,6.297846,-0.053522,5.624786,4.075706,4.626655,2.784176,6.041034,1.778393,3.480410,6.255826,5.433586,0.806889,4.819285,0.890233,0.349556,-0.018015,1.998435,4.208116,5.355057,3.040645,
0.230317,6.128863,5.352914,6.315592,-0.051494,5.631580,4.052992,4.608184,2.797643,6.049560,1.804302,3.486017,6.261712,5.421064,0.815133,4.806319,0.892698,0.346784,-0.014626,2.003693,4.193714,5.359325,3.040645,
0.213521,6.143976,5.342323,6.335875,-0.045607,5.636755,4.028834,4.588872,2.807321,6.054354,1.830244,3.486988,6.267230,5.412409,0.817943,4.796204,0.896860,0.344079,-0.011168,2.012278,4.176781,5.365254,3.040645,
0.197361,6.152025,5.335393,6.351453,-0.040612,5.640464,4.006641,4.571092,2.817423,6.058486,1.856673,3.484509,6.268401,5.405736,0.818495,4.787276,0.901884,0.338778,-0.009660,2.017249,4.159797,5.370585,3.040645,
0.184150,6.160153,5.331591,6.366944,-0.036005,5.644840,3.989430,4.555534,2.829779,6.065897,1.883032,3.483738,6.272730,5.401778,0.818492,4.777284,0.909481,0.332201,-0.010106,2.022815,4.150413,5.369696,3.040645,
0.170154,6.168764,5.330167,6.379865,-0.033306,5.646794,3.974752,4.541055,2.840862,6.071424,1.908063,3.486916,6.276485,5.398160,0.815515,4.769725,0.917873,0.326732,-0.011253,2.030699,4.142413,5.370950,3.040645,
