0.225628,2.639203,2.653645,4.275187,0.126221,3.566146,5.724228,0.503032,3.359366,0.777220,4.253488,5.802092,0.375450,5.456770,5.626671,2.825306,4.397342,0.266831,1.787143,4.995966,1.769363,5.618885,5.548532,
0.201393,2.613599,2.637684,4.304534,0.145096,3.536764,5.751760,0.487819,3.330491,0.805479,4.223469,5.772066,0.354654,5.442069,5.646680,2.854340,4.427367,0.236800,1.805934,4.968378,1.747875,5.647973,5.548532,
0.178944,2.588617,2.636197,4.330934,0.141481,3.507063,5.776559,0.465354,3.306386,0.833866,4.233610,5.742121,0.335185,5.428905,5.654529,2.883467,4.457464,0.217680,1.828817,4.947045,1.727420,5.676456,5.548532,
0.180881,2.566398,2.645067,4.347281,0.153265,3.477144,5.802852,0.440083,3.283228,0.856345,4.238534,5.713328,0.319812,5.429870,5.667566,2.910267,4.481789,0.195942,1.851180,4.935751,1.705472,5.696590,5.548532,
0.195227,2.554272,2.660372,4.350607,0.151280,3.480969,5.829061,0.414373,3.258994,0.879625,4.244571,5.684644,0.311421,5.439761,5.677196,2.931663,4.505911,0.177637,1.876137,4.943366,1.681066,5.708666,5.548532,
0.212472,2.546638,2.676206,4.350260,0.149876,3.477168,5.850109,0.401622,3.238465,0.902895,4.254739,5.655385,0.305135,5.448975,5.690891,2.949529,4.527322,0.162281,1.900639,4.952741,1.655278,5.708088,5.548532,
0.227287,2.530857,2.696529,4.340310,0.149672,3.470621,5.864838,0.389861,3.216754,0.925320,4.265920,5.625909,0.292475,5.464634,5.691833,2.962385,4.551093,0.148496,1.926513,4.969997,1.660111,5.694607,5.548532,
0.245670,2.517517,2.717725,4.329665,0.158929,3.455278,5.879674,0.383431,3.201973,0.948029,4.279146,5.598124,0.285669,5.482140,5.691268,2.972577,4.575029,0.137362,1.950905,4.986459,1.665362,5.681947,5.548532,
0.265362,2.504053,2.739711,4.318742,0.162238,3.449373,5.896223,0.371615,3.188675,0.971862,4.294214,5.571987,0.285818,5.501135,5.689261,2.977748,4.599033,0.129256,1.974902,5.003682,1.672357,5.665606,5.548532,
0.287232,2.491551,2.761677,4.307604,0.158060,3.448009,5.911235,0.363271,3.177537,0.996524,4.303252,5.545594,0.288714,5.521733,5.688046,2.981200,4.621805,0.116746,1.990458,5.021758,1.681487,5.647717,5.548532,
0.310248,2.477989,2.781958,4.297909,0.151310,3.437726,5.925835,0.358030,3.172654,1.021991,4.311815,5.517975,0.298359,5.543492,5.682231,2.977529,4.645516,0.101823,2.004687,5.038942,1.696073,5.627033,5.548532,
0.334763,2.461457,2.804015,4.286546,0.154476,3.422029,5.944788,0.355560,3.164098,1.047354,4.313913,5.493659,0.312972,5.566372,5.671756,2.979978,4.666247,0.086342,2.013437,5.053626,1.711763,5.604216,5.548532,
0.360744,2.446223,2.822483,4.277245,0.160091,3.403926,5.960951,0.361568,3.154325,1.072742,4.316048,5.468364,0.325658,5.588881,5.662482,2.979575,4.686037,0.070887,2.019110,5.069460,1.728275,5.581164,5.548532,
0.381654,2.435967,2.832510,4.272022,0.167015,3.385704,5.974784,0.370785,3.147119,1.092642,4.319312,5.443520,0.342302,5.607905,5.648544,2.977125,4.701811,0.058218,2.022118,5.080447,1.746783,5.565949,5.548532,
0.405516,2.424462,2.844811,4.265165,0.169327,3.367133,5.985725,0.379648,3.143652,1.114031,4.327113,5.420990,0.358028,5.628173,5.630894,2.970564,4.718595,0.050292,2.021940,5.092019,1.767646,5.551875,5.548532,
0.416081,2.407081,2.850899,4.270596,0.183660,3.362634,5.983887,0.394231,3.143951,1.135465,4.332886,5.398158,0.358454,5.650692,5.609468,2.956948,4.733094,0.041439,2.010790,5.104785,1.790542,5.545512,5.548532,
0.430471,2.390470,2.852748,4.276414,0.198467,3.351385,5.976437,0.412690,3.148128,1.159416,4.344969,5.373218,0.361879,5.668712,5.585045,2.940705,4.749801,0.040235,2.000310,5.119577,1.814175,5.536372,5.548532,
0.431724,2.378269,2.848050,4.277883,0.211433,3.342114,5.975426,0.430516,3.159632,1.179046,4.351887,5.348370,0.358055,5.672418,5.564599,2.927573,4.764725,0.033991,2.001402,5.134547,1.828393,5.528168,5.548532,
0.431659,2.364807,2.844151,4.280310,0.221878,3.332650,5.974284,0.442974,3.173560,1.197656,4.358912,5.322908,0.354765,5.679725,5.544460,2.916723,4.779195,0.029195,2.006787,5.145705,1.841625,5.520087,5.548532,
0.433256,2.350697,2.841235,4.282256,0.230755,3.318837,5.973306,0.454695,3.188917,1.213586,4.365232,5.298001,0.353433,5.689766,5.522963,2.907530,4.790893,0.029010,2.010947,5.157691,1.855223,5.512268,5.548532,
0.433960,2.337690,2.832532,4.288349,0.240275,3.303305,5.970289,0.470770,3.204951,1.231223,4.373574,5.273464,0.352818,5.698245,5.507238,2.896713,4.803992,0.031928,2.016537,5.171853,1.869077,5.504704,5.548532,
0.436264,2.318603,2.837931,4.286168,0.253049,3.299266,5.955443,0.477293,3.201099,1.234903,4.383895,5.262232,0.360183,5.705175,5.488182,2.878330,4.810410,0.036339,2.031307,5.183940,1.869985,5.498959,5.548532,
0.438395,2.301331,2.843168,4.284766,0.264549,3.293691,5.941677,0.487491,3.195133,1.235191,4.393271,5.250425,0.369368,5.709067,5.470063,2.860212,4.814920,0.040240,2.046302,5.195001,1.871329,5.498010,5.548532,
0.435992,2.286215,2.843225,4.286394,0.277472,3.285919,5.928943,0.495791,3.188740,1.234115,4.401474,5.237331,0.377412,5.708637,5.454920,2.844086,4.818933,0.043040,2.056305,5.205681,1.873980,5.495510,5.548532,
0.433738,2.271655,2.838808,4.289006,0.288632,3.277096,5.916758,0.502016,3.182603,1.233430,4.407556,5.224907,0.386921,5.706636,5.438379,2.828437,4.821821,0.045788,2.062081,5.215763,1.877419,5.489823,5.548532,
0.432745,2.260010,2.827983,4.297031,0.301854,3.268995,5.903659,0.511933,3.178024,1.235905,4.410953,5.211505,0.398778,5.707828,5.431682,2.813038,4.826164,0.050086,2.066965,5.229851,1.881881,5.480804,5.548532,
0.437937,2.250798,2.818109,4.306970,0.312842,3.259505,5.893546,0.517604,3.173786,1.238551,4.415506,5.198003,0.407371,5.711874,5.425823,2.799197,4.831653,0.053977,2.075154,5.243805,1.885525,5.472140,5.548532,
0.445815,2.245455,2.805287,4.314837,0.324693,3.247289,5.885149,0.520414,3.172963,1.245183,4.414016,5.184005,0.417430,5.710318,5.421440,2.785418,4.840613,0.052431,2.085998,5.257865,1.888818,5.466317,5.548532,
0.449449,2.247425,2.793560,4.325168,0.337666,3.233115,5.875727,0.525349,3.171106,1.253733,4.411388,5.169099,0.422434,5.709282,5.419075,2.774515,4.849636,0.051671,2.090659,5.270212,1.895781,5.463081,5.548532,
0.453750,2.241644,2.784188,4.340899,0.348056,3.227467,5.869523,0.530646,3.159707,1.255970,4.403861,5.149990,0.417352,5.704634,5.412939,2.762942,4.860667,0.045962,2.092989,5.275988,1.905300,5.463404,5.548532,
0.457998,2.235602,2.776978,4.355171,0.358352,3.220394,5.865404,0.531978,3.149281,1.257517,4.396994,5.130525,0.415509,5.703544,5.408577,2.752120,4.869987,0.039384,2.096372,5.281000,1.916686,5.465329,5.548532,
0.465903,2.238156,2.772482,4.367819,0.369753,3.211733,5.861494,0.531910,3.139393,1.258682,4.392833,5.110207,0.412753,5.704666,5.403543,2.741646,4.878620,0.033137,2.097457,5.284000,1.927046,5.467732,5.548532,
0.471537,2.235985,2.768688,4.381060,0.381815,3.202853,5.859926,0.530440,3.132122,1.259381,4.389105,5.090009,0.407031,5.703093,5.399997,2.733454,4.887791,0.029152,2.097287,5.284216,1.936245,5.470503,5.548532,
0.472696,2.234760,2.763565,4.393535,0.395372,3.197125,5.856299,0.529801,3.124499,1.264675,4.388638,5.070063,0.404982,5.698305,5.392762,2.727884,4.898445,0.028271,2.095944,5.285271,1.944399,5.468865,5.548532,
0.474871,2.233086,2.759956,4.403794,0.408309,3.191072,5.853257,0.529713,3.118296,1.270636,4.390467,5.050147,0.404684,5.694687,5.384122,2.722453,4.909490,0.028508,2.094975,5.286394,1.952001,5.466507,5.548532,
0.475022,2.237832,2.755278,4.416118,0.420264,3.184752,5.851857,0.529663,3.110526,1.276216,4.391018,5.030951,0.408843,5.689919,5.375354,2.715403,4.918650,0.027476,2.092991,5.287288,1.958914,5.463518,5.548532,
0.477857,2.248308,2.750346,4.429177,0.427830,3.183741,5.850498,0.530321,3.107417,1.283813,4.391150,5.012341,0.421127,5.684424,5.366326,2.708725,4.926488,0.025834,2.090942,5.280280,1.967614,5.466077,5.548532,
0.481769,2.251834,2.745830,4.443128,0.436046,3.182795,5.851765,0.529085,3.104908,1.289907,4.391619,4.993906,0.432679,5.676092,5.360170,2.703297,4.933506,0.024532,2.096172,5.271927,1.974216,5.471308,5.548532,
0.476516,2.250928,2.745136,4.456651,0.444513,3.185327,5.851832,0.526732,3.103358,1.293801,4.393002,4.978670,0.444897,5.671864,5.352118,2.699191,4.939354,0.023447,2.105579,5.261653,1.979982,5.480867,5.548532,
0.472966,2.250803,2.742101,4.471834,0.456526,3.190280,5.854136,0.522138,3.104082,1.299715,4.394704,4.962586,0.454364,5.670266,5.347278,2.696242,4.947364,0.025700,2.115612,5.253635,1.984985,5.485615,5.548532,
0.466404,2.252304,2.739405,4.484973,0.464423,3.197228,5.856315,0.516818,3.106836,1.305746,4.396524,4.946143,0.462975,5.669855,5.343089,2.693930,4.955978,0.026834,2.126079,5.244863,1.989331,5.488674,5.548532,
0.478435,2.255238,2.743790,4.500999,0.472864,3.201763,5.857577,0.508722,3.097119,1.304865,4.397619,4.932859,0.474924,5.678570,5.336688,2.693815,4.959814,0.028873,2.147081,5.232072,1.994131,5.495026,5.548532,
